Date,AAPL,AMZN,BA,CSCO,DIS,GOOGL,HD,ITUB4.SA,JPM,MA,META,MSFT,NKE,NVDA,ORCL,PETR3.SA,PFE,TSLA,UNP,VALE3.SA,XOM
2020-01-17,0.01107089725117727,-0.00703966144232826,-0.023644540100855926,-0.0006115422648230728,-0.0054437427108816605,0.02024599659040116,0.013503926257785626,0.006916580180099885,0.006921525177676635,0.010490480509212308,0.0016683542338400414,0.005596579659328471,0.01122172760797624,0.0014061491599761666,-0.005412059079903386,0.02017932608853079,-0.0024623850589583496,-0.005822894156913949,0.007721396115748069,0.03317015113067301,-0.003778002577498163
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020320468303859807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00408168504280626,0.0,0.0,0.0,0.006315865084212335,0.0
2020-01-21,-0.006776955923002204,0.014629525206926841,-0.03325622636774106,-0.0044880445138327785,-0.005335017193251135,0.0018452824539361146,0.004484426772599193,-0.02132644828449559,-0.009840937961741791,-0.005345272662673817,-0.0031510887156057654,-0.0035904908207812225,0.00047841700887829575,-0.00537532018954745,0.0016324749283642692,-0.030018901282217514,-0.004196369562846081,0.07189030619278935,-0.015432153173416174,-0.0231869199605913,-0.014293987200065472
2020-01-22,0.0035692781645200178,-0.0023995494624704516,-0.01394515455131018,0.005532886471386611,0.003134534633554509,0.0010928702343013796,-0.0002146278588136541,0.005970292828978874,-0.0011693127146454874,0.0073928690737168345,-0.0005418941936395916,-0.004805018102726377,-0.0008608157030250974,0.008751805157809933,-0.009054746253176482,0.0,-0.0037183287975505186,0.04086264444061727,-0.008385703198447225,0.004818746582575306,-0.005770928959478394
2020-01-23,0.004815912275355494,-0.0015259112256781338,0.028446585370554667,-0.0014264695576556852,-0.01256858863096555,0.0005526422401751496,0.0032204030811884277,0.023738956956000035,-0.0010241792027606555,0.0020660154026095334,-0.0070487203727556125,0.006155713434273347,-0.014068153441077924,0.010995358583817616,0.004751449712421252,0.006770076724352148,0.012938465911805475,0.004635122144013071,0.03459885256138895,-0.01420950622903705,-0.006251016268471132
2020-01-24,-0.002882061247051926,-0.012172426638861644,0.016551785963208276,-0.0030613687193474792,-0.014908470827262876,-0.01247399683763628,-0.007061865355477148,-0.007535986845904952,-0.024827711884000125,-0.0040311481438033425,-0.008281698247004643,-0.010076938334259822,-0.009609705464591722,-0.009412413358538152,-0.01655161682745354,-0.0038424876147268305,-0.0218619266772343,-0.012897603180825445,-0.008066749779565785,-0.030630630247571955,-0.006739508325090182
2020-01-27,-0.029404942865869588,-0.01788746376771211,-0.019965897859118065,-0.02824980254779652,-0.02984012957653881,-0.023489722125021317,-0.003491356078096919,-0.021612611540814175,-0.008411631769731587,-0.024407402618865426,-0.014086520861428475,-0.016723050717863286,-0.01754407531378177,-0.041041135940352746,-0.025522158567053865,-0.04210884937496984,0.008538290275266203,-0.012039272835579595,-0.03883024827423753,-0.061152458140929844,-0.023823911916845075
2020-01-28,0.0282891782667265,0.01362436592451366,-0.00012634551182533205,0.006319802411459463,0.018175116746836695,0.01310998834378041,0.011548895483884491,-0.00029837236107210785,0.01817762319675431,0.01425067489241627,0.013589635463061578,0.019595971963623615,0.0016960724205117295,0.03234822319808406,0.01461358619465436,0.023489882216373825,-0.050298633520226566,0.015913383222044608,0.006555769374858356,0.013660727644746906,-0.0013901195684312695
2020-01-29,0.020932391611603096,0.0025630978623367717,0.01724780823933081,-0.015072400718100232,-0.01669432512093416,0.004274287090653361,0.0006840633376901106,-0.015527144367847745,-0.001487795806518033,0.00015626809506841255,0.02497820984055177,0.015592790759100694,-0.005676698129055691,-0.009799748171525069,-0.004863436876197169,-0.004590154260344259,-0.01468279507326642,0.024854513769903885,0.011912771092147834,-0.008789109648224769,-0.008352682177604986
2020-01-30,-0.0014491559354995465,0.006824489189870775,0.0039749117716398885,0.004038424021454157,0.012861920238687485,-0.0016818144778856237,-0.005255924026710157,0.014558729373822965,0.012366851969679571,0.012924449780897351,-0.06137168141592919,0.028207474260136145,-0.016526574304677966,0.0010996284084268115,0.0020677851916266476,0.02075094420650503,-0.0034945844870203358,0.10296225866535558,0.007096777798056397,0.014778482601870424,0.010606774273934194
2020-01-31,-0.044338934421693454,0.07379135586484753,-0.015558287745142119,-0.026883923678971522,0.003628232901483841,-0.01476359814503625,-0.020147032863573555,-0.018834244234609776,-0.02597705043520071,-0.02625897826636603,-0.03636709132886118,-0.01475867699446931,-0.019248559731570247,-0.03815942142008111,-0.016132067626887903,-0.02065162855789282,0.0045859022108116765,0.015230690473505337,-0.019937951749413374,-0.02388368179239131,-0.04121009331553649
2020-02-03,-0.0027460219255068807,-0.0022501685803328897,-0.0071322689958165375,0.012181694383616826,0.02176275175829967,0.034771467438708736,0.015081345916422517,0.0028961358996946185,0.007630896005740961,0.027156921263216338,0.011292185722059589,0.02437885185270061,0.030841126645136496,0.016495354733150336,0.012202184665232485,-0.011202765425634476,0.007250081803616526,0.19894859376394902,0.004848952095017456,0.012731221501096845,-0.022376036921259224
2020-02-04,0.03301355908030512,0.022687342140775613,0.00613924687021683,0.02342607697120691,0.024129541755485873,-0.025084275079554907,0.01494335629884147,0.007902682186227583,0.014395978277990773,0.014174882252935062,0.02762132859440447,0.03291646413012406,0.02125523812300667,0.02829424162619376,0.017893965109208265,0.024658498853198374,0.004798662356608974,0.13725640223576474,0.016362454082698985,0.02671383397084215,-0.012514380491714716
2020-02-05,0.008154336759473635,-0.004781236737139594,0.036516286799221254,0.017429408291025128,-0.023215676973552535,0.00044278688626953056,0.013233978431978377,0.006031554489303259,0.01700060181171592,-0.0024303941154715236,0.0013344536730048873,-0.0012210426647192296,-0.00828563221553924,0.014688836487369183,0.01295335767167538,-0.008780532287202547,0.01273555659589376,-0.1717583947927872,0.010095797937720086,0.013774571388616375,0.046022982580503635
2020-02-06,0.011697183788140109,0.0050787328892443195,0.036049213657418644,0.004953831020064969,0.009407964345881092,0.02069080782890853,0.003065947865511065,-0.002398268643149515,0.00014528032870808616,0.0029846674009170737,0.0035218780555181795,0.020733453999781215,-0.0026855784445524167,0.01391762938416008,-0.0005480352647868614,0.026903047975117333,0.0023578123296872366,0.01940931694254422,0.005511127515435588,0.00547272870792237,-0.013550111275686949
2020-02-07,-0.013592854435617974,0.014169136390608683,-0.013707035196708572,-0.014787603247043535,-0.011772859828087623,0.0021274690580104227,-0.006447873920733316,0.012920583772622729,-0.003197411146557805,-0.006984560949475971,0.007019180955839754,0.0014160188212934965,-0.008277366426334698,-0.010462229889614871,0.00018277859070892077,0.005111684082250489,-0.005488642112567943,-0.001188323805631053,-0.01225105954507344,-0.022147131477319504,-0.006625724633727681
2020-02-10,0.004749435750879272,0.026273579599096486,0.02351896555496391,0.018761788087843456,0.01113303025084833,0.01997827820771847,0.013948483144308188,0.01690871912814229,0.004155325258449638,0.010030596026680216,0.003438104399295927,0.026156795318334147,0.00583257223728606,0.04523242318966836,0.004934344508417343,0.0038143965584003237,-0.006307434665889566,0.031026496329857656,0.004569374756683731,-0.03666007521345227,-0.024564862636148765
2020-02-11,-0.006033457073542081,0.007915025985726132,-0.000725371654998086,0.005320242642102846,-0.011080664641423987,0.0009279375199551243,0.004280790845063942,0.02304577447243239,0.001887915143495178,0.0019377896366730152,-0.02755096607218388,-0.022575490268043286,0.0,0.018709248228468756,0.0029095662187212934,0.013616468345486021,0.007405543243513835,0.004019260937028868,-0.007418350164569598,0.03705910501502041,0.009506332613868018
2020-02-12,0.023747867973243242,0.004277469597884664,0.00879741557422431,0.016283352884822744,0.005957087592745491,0.005675309224124847,-0.00020683842262847474,-0.003991831318056471,0.0,0.0097907086350979,0.01723050814586391,0.0014640962358629661,0.029794057458256917,0.01735796868838757,0.010516653080630878,0.016869552203829796,-0.00918862549286914,-0.009155657933695438,0.008510635154236779,0.01959658647126683,0.012225370781271172
2020-02-13,-0.007120860780964078,-0.00468981707537619,-0.007455267335718663,-0.052273324198437554,-0.006697327378996976,-0.0034504741229045566,0.003187274771278892,-0.015459599380681865,-0.0008696598484956297,0.005027729458942698,0.011292552017220459,-0.005414003021312119,0.0035923281652390227,-0.006457931920133997,-0.0075361980767219006,-0.01904755161430305,-0.02146278983401051,0.047843652551780025,-0.0011900705792339261,-0.01752410329859655,-0.005549210870697929
2020-02-14,0.00024622584065836506,-0.006977166077050345,-0.0067966193339473735,-0.007396304446488311,-0.009652187893654074,0.0035284230145482542,0.011016553938223428,-0.01686536844865294,-0.003045985285314856,0.01521565782542722,0.004879374000785308,0.00892712057462619,0.0016445601762100637,0.07020474787626374,0.0028928808193786626,-0.009708788753694964,-0.011372946772200798,-0.004937755668348531,-0.0034661067944823376,-0.021864095984640675,-0.004595417329631757
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00916900023927436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00253006326546501,0.0,0.0,0.0,0.04725483797493513,0.0
2020-02-18,-0.01831044543742888,0.009742990607446878,-0.004728436658165136,-0.008090414869622586,-0.0028665342786096115,0.00046753991815928764,-0.004448287478850288,0.004179119470537174,-0.013240673886883325,0.0008504442708385795,0.01690168596377073,0.010142951519694687,-0.01487357157438951,0.023396188709795984,-0.00036069616130141036,0.007571034599872295,-0.005204281875985428,0.0729597130158357,-0.010326303689976335,-0.011421064677355486,-0.012695802776445442
2020-02-19,0.014482526683462504,0.006749650094826309,-0.0017115707078803055,-0.006439171701693169,0.015523939307089618,0.003573669971205673,-0.0012298907389269864,0.014268739205526737,0.013639523584906499,0.009729239284509417,-0.0014232892781050888,0.0029991000743971874,0.004509978848438845,0.061132403065214946,-0.00018041315498318333,0.019724436690405467,-0.0024778436003832782,0.06875580895325561,0.0076881291047972145,0.00018927824762760004,0.007682015301726519
2020-02-20,-0.010258715749998815,-0.007888626914309249,-0.005970999369080854,0.012097768481589721,-0.006581795119532274,-0.005167672748634167,0.013872881198700782,-0.0035170697351912805,0.0,-0.00031920887070002735,-0.013379948742266223,-0.0152710483055295,0.0006830014713095078,-0.01906602335957852,0.0012625293113530667,-0.02517660469812555,-0.010488470360721536,-0.019631105097986157,-0.0005449755157665992,-0.011550714345480939,-0.007954914501533072
2020-02-21,-0.022635163126543567,-0.026533823330561868,-0.01754488497056461,-0.011739804645001128,-0.009973601160036982,-0.022103037463539366,-0.006801152282303713,-0.02496619253277399,-0.012219259765080093,-0.013790246427244801,-0.02050516906377109,-0.0316127258134864,-0.02223728860343277,-0.047392226525448056,-0.014952209737385869,-0.028346367963896335,-0.003626247597499299,0.0017678087791648256,-0.009160267157768964,-0.03965513441609114,-0.012195114179636146
2020-02-24,-0.04750047647477207,-0.04135555023463999,-0.037774716392884766,-0.04967578765165426,-0.04288697661854246,-0.04287270278405142,-0.022988361352557884,0.0,-0.02687564978152468,-0.04424486770757097,-0.04500902764556869,-0.04311553950346303,-0.04329171984575353,-0.07069739775518502,-0.037124937343583575,0.0,-0.029395267416582493,-0.07459490327646512,-0.027074632802068233,0.0,-0.04684593958611216
2020-02-25,-0.03387204199164928,-0.018190498951138112,-0.043283987141338076,-0.028636476018006896,-0.03623782696293387,-0.0236219607184065,-0.009678791556496424,0.0,-0.04464300536197485,-0.0670833384347218,-0.01967912939414551,-0.01650229288327243,-0.03138374098578478,-0.041093455974580806,-0.03209871820946131,0.0,-0.021343965559853295,-0.040633739641448896,-0.033427476991449545,0.0,-0.038325050106819636
2020-02-26,0.015863820675648066,0.003472315416060967,0.004767480829936721,-0.01357056710307103,-0.03767842459204296,0.0029935078505378687,-0.008846791650407138,-0.04987798159239931,0.0030096113528275126,-0.016012482202899192,0.0021852388136085477,0.01249521031895684,-0.009687836010570994,0.021369843672649935,0.02138925110030243,-0.09951387276913759,0.023283066055239665,-0.026390470576789893,-0.03007781689935074,-0.09535226432478505,-0.021955764292533764
2020-02-27,-0.06536824499015137,-0.048136265467272676,-0.05834610682920072,-0.05028460388901357,-0.04312580859410675,-0.054312637210073955,-0.044840117775818866,0.0006442040560432627,-0.04161400680755856,-0.041001417427075304,-0.03777883192594733,-0.0704588309180827,-0.037499969412963075,-0.055665365711464965,-0.024399638598435747,-0.03419720161077899,-0.017857142857142905,-0.1281458395846271,-0.03131456339253924,-0.019404423151887507,-0.060177301032155905
2020-02-28,-0.0005847886818675097,-0.0002918467224900523,-0.043960327998201376,-0.0027469734098370946,-0.0033039623901488513,0.01847977692909919,-0.03065888947336015,0.029932332440389953,-0.043338505898381174,0.015499202782377042,0.014334620874934645,0.024212695423993624,0.012173436007108629,0.06916065686155815,-0.025994330708052127,0.01192683226382485,-0.019941351269874175,-0.016215047800994142,0.0011901225207362476,-0.003597988437775701,0.03251704018081458
2020-03-02,0.09310041322930496,0.03726611425327642,0.051470337014537515,0.03105390853989909,0.01980452081481876,0.035146653502723835,0.05554546842211083,-0.003282972607983714,0.04659366950537858,0.0568131392347595,0.02062656147631925,0.06653940430591465,0.03692133831407962,0.02354951797352789,0.02911422722034085,0.034990729550566924,0.043686520857054045,0.11322034293215233,0.003316672751129346,0.046264916381983934,0.04743395230456593
2020-03-03,-0.03175917428351449,-0.023009811402324054,-0.029902838956707534,-0.027447030894671154,-0.029421617669839195,-0.035056812652309755,-0.008698090736021014,-0.018193039161906177,-0.03752455207332117,-0.04805370127365527,-0.05370597262920829,-0.04791953785763503,-0.018882259123290668,-0.03812887581488744,-0.04027487358764681,-0.021352183906744093,-0.01662862280766464,0.0025416095259802596,-0.01871034537404892,-0.00021576231862219242,-0.04788422011709026
2020-03-04,0.046384343432755326,0.03501322901563819,0.008908844856033937,0.0337165648617086,0.0234435219232052,0.0328020035612564,0.05764686404635211,0.009584605401102841,0.02470910876972754,0.03547943571195278,0.031577781097172686,0.03671501184050108,0.031452819624285144,0.07002876650129264,0.03459564702542495,0.026181815859882995,0.06122457500783596,0.0053520173720666975,0.03069768556139474,0.04789639799001799,0.021832338178197297
2020-03-05,-0.03243685158081522,-0.026216794314283476,-0.0803546213349694,-0.04397201500158898,-0.04363138803752087,-0.04837873054616715,-0.026008040903535257,-0.034177049803767456,-0.049061157974053526,-0.038463998992981696,-0.03436583012868333,-0.02509511282178367,-0.03422536181719604,-0.039436205864534224,-0.05025734683712435,-0.04996457602504212,-0.025824098548591023,-0.033302230445070524,-0.04445927369112235,-0.03541273877397033,-0.04406710490810817
2020-03-06,-0.013280171808635166,-0.011922924014239333,0.007527716295404829,0.0027797114471947992,0.011317662564482411,-0.014466451226788024,-0.026830204875840535,-0.021297313503699677,-0.051680185240439935,-0.012795210317299688,-0.02203384442234224,-0.028267373931139095,-0.02450874086227639,-0.02652860561418402,-0.013124929913704841,-0.10257369875927969,-0.012408339904930843,-0.029066704869448956,0.007292054549128846,-0.047812114492691626,-0.04829379273930123
2020-03-09,-0.0790921423170382,-0.05285383245165354,-0.13402961995591223,-0.043346781445832816,-0.09473410702694984,-0.061702177141273906,-0.0789899409814564,-0.0693003043341669,-0.1354554600128126,-0.08710506967341214,-0.06400127799239008,-0.06777230044802995,-0.04809866836507515,-0.07743189522187988,-0.02871023055631594,-0.2967579604164666,-0.035979484378481974,-0.13572525720249962,-0.1297328112725119,-0.15198392446631004,-0.12224781262820805
2020-03-10,0.07202157857755531,0.05065506668458686,0.01690362446116156,0.055848459437420894,0.06813617212557554,0.04884060018713865,0.07241268636407461,0.02481976065394398,0.07769696281912486,0.07083719211962425,0.0512684415382445,0.06838357452478538,0.04981563692126967,0.06372206908114042,0.05585746619196441,0.0851062811994705,0.024585171517036652,0.061398023823663106,0.08083058539891419,0.18450986176060957,0.037028170436224306
2020-03-11,-0.03473047124889972,-0.03750889642974897,-0.1815072666673756,-0.0755990568978725,-0.0533823664854427,-0.05040118460057641,-0.05044591584750868,-0.08143196466296354,-0.047070582487532486,-0.03852865714736087,-0.04461531887318182,-0.04530208013996728,-0.04869759264231488,-0.05595963705605622,-0.07945637088071156,-0.10838782487767329,-0.06996235133324025,-0.017200452670558586,-0.03582620643430101,-0.0908280735537288,-0.03294172564391362
2020-03-12,-0.0987547544063535,-0.07922082514747941,-0.1810873977236256,-0.1039134996939356,-0.12984561094599734,-0.08204636545634802,-0.1047489931146467,-0.09820401292461789,-0.08243008066809154,-0.10476011517803763,-0.09263399242444448,-0.09483816805395806,-0.11666656008115517,-0.12236778031641415,-0.11001804161149276,-0.21075148862523885,-0.06683244107915598,-0.11617242301113506,-0.06718001936439844,-0.1323025428443747,-0.11434014505481926
2020-03-13,0.11980831478411602,0.06464833687376514,0.09919917962819569,0.13373496462201762,0.11665394284288055,0.09241156924835003,0.07912286774915578,0.11059337057080532,0.1801248432686111,0.11805367853649784,0.1023500420931871,0.14216926292732524,0.01859810395833872,0.11340174168695882,0.20427129872011807,0.22755422032919648,0.089606939245779,-0.0248505535904755,0.08936017780091987,0.21357841997653848,0.025282372753991922
2020-03-16,-0.12864701773915121,-0.053697516604298,-0.2384841190698378,-0.1044102694903456,-0.07325390741610249,-0.1163415335295831,-0.19793840265694573,-0.0919497500107681,-0.14964870348684112,-0.12725435395472628,-0.1425299586902089,-0.14739042533495894,-0.11630046529203197,-0.18452083373563943,-0.1087002415300925,-0.1721309440597094,-0.07734657760371255,-0.18577806455584012,-0.13034432868441004,-0.08997641541867785,-0.09522553397507383
2020-03-17,0.043970204916960576,0.07026613247879654,-0.04220354289749351,0.05310014678276831,-0.015577352433622904,0.0419943650735779,0.05261866334632259,0.058823223789299606,0.06111369039361336,0.009463116108177072,0.02335451606444372,0.08233642160915267,0.04566548828932371,0.10626271591598546,0.09691025514131058,-0.0038082578878811946,0.06560654251723319,-0.03341046380880208,0.02821752708414893,0.06326817625332293,0.06726586204467089
2020-03-18,-0.024479827014259214,0.012257741060410998,-0.1792331247736041,0.04563381445640591,-0.05057194946241639,-0.02403266340767729,-0.10372027599393474,-0.06944437629250155,-0.10526870963254953,-0.04182775536508754,-0.016463563823772676,-0.04209599136143616,-0.025773177531629443,-0.06650718491511809,0.008749479935943993,-0.15519853283737095,0.006218964240615854,-0.1603440409986845,-0.10534086624665784,-0.06889884375421262,-0.10024456136216497
2020-03-19,-0.007662155056935238,0.027830613766863133,-0.04102463765055686,0.015894325569596912,0.0690314871519635,0.018768471670312037,0.03534014247794115,-0.025586198619826805,0.016807713390897705,-0.0034222424267017493,0.04198422293480042,0.016453250181027723,0.03380357439138426,0.05004461090374468,-0.04654115411532489,0.1266963871034541,-0.059950384150772695,0.1838768421567878,0.05709060026227042,-0.05821475148794619,0.0395531828363036
2020-03-20,-0.06348553686771552,-0.018522798541689034,-0.027632759937987306,-0.055953458097112274,-0.09427992376039773,-0.03909434471124307,-0.05573166246754602,-0.03501169154211403,-0.021102250818298418,-0.06924917724131807,-0.022203410342220398,-0.0375588364027023,-0.04108625937335508,-0.033901453486883004,0.012868724209421867,-0.018473651397553636,-0.04635129618452327,-0.0002571736151377735,-0.03131928525147831,-0.03324187360989084,-0.04908505988177203
2020-03-23,-0.02124418362158198,0.030735291504301987,0.11167245944420001,-0.028089716799592268,-0.0025588082755817476,-0.01318089123396593,0.06730231247351304,-0.06938686792089155,-0.0535329159635346,-0.03840693570232001,-0.010886199370094607,-0.009974594464559616,-0.06893974910835665,0.033730011447145936,-0.031982338666876386,-0.04909997560538337,-0.017924738039568955,0.015811747064244486,-0.032247073457256414,-0.030974651578444257,-0.039401369865407876
2020-03-24,0.10032528896807413,0.019586561347294085,0.20886192941618376,0.11560659377511251,0.14412317087976212,0.07198355313397764,0.13750846819248452,0.09649145810998294,0.11894238332242724,0.16610913549516249,0.08696819257693966,0.09089579028587869,0.15175165732078755,0.17156426976433203,0.08259783234541973,0.15920834299942088,0.04247095233534948,0.16281749323562988,0.13004193189818247,0.10381248810027488,0.12686797351278067
2020-03-25,-0.005508601396428947,-0.027967604900146936,0.24318605379189218,-0.024093133964269264,0.02660002579909393,-0.025123720082522283,-0.01602434101359318,0.048888531550804304,0.03731773310772191,0.08187464839664904,-0.029630853837495863,-0.009572560906493166,0.09235450337792983,-0.01428676875129753,-0.039715758517606004,0.08017816283175994,0.0016834766416184976,0.06782176450892674,0.03134961712746187,0.08528146989223084,0.05220096954022235
2020-03-26,0.05262302197081237,0.03693312450375408,0.1374661873088745,0.07724991442532536,0.04596452796346262,0.05564534090631379,0.07399888623991613,0.02754241029541138,0.0696609333643119,0.02612287938966862,0.04564353774416907,0.06255106337175165,0.06695344342678955,0.04730893548291326,0.09882461098060946,0.003436499017597683,0.06722695315075278,-0.020565621439638027,0.07207896372768352,0.028151764975099303,0.04102973295073831
2020-03-27,-0.04140229072376733,-0.028325389436650084,-0.10274163798512992,-0.043371140380307094,-0.08504180474895295,-0.04528261309209647,-0.02387188609246993,-0.05278376379289784,-0.07123949684777886,-0.059009358347439256,-0.04010045027950804,-0.04106110187483614,-0.012692623969744354,-0.017532266068677083,-0.012876474022969098,-0.10753405820067685,-0.026771560234481462,-0.026128393930185068,-0.0241424618889009,-0.045238345568996086,-0.04817101871677987
2020-03-30,0.02853791732968758,0.03360354691971379,-0.060000007535204514,0.03863989261416956,0.03526969100841715,0.032469913106878634,0.029126353116484704,0.04963033034748432,0.026006896066803842,0.022612838593508044,0.058422126017754206,0.07034083476192343,0.025831818821993036,0.050884191423425706,0.010636214551838608,0.03146549591236192,0.057281385226974235,-0.02377714859552571,0.008270481241913652,0.041646057356898414,0.014884958747069632
2020-03-31,-0.0020406397041072832,-0.007245622950859176,-0.02061990684803794,-0.02504961768161662,-0.03206413010941456,0.013643828494665167,-0.0478837409497872,-0.042306434222853406,-0.0371122274943827,-0.046160064707564286,0.005122083447429704,-0.0157273155086064,-0.030920462871160237,-0.007492684408853312,-0.040309679437192436,0.05208342051976245,-0.0009182005735521859,0.04355446239344318,0.005991461225548944,0.03471389496455024,0.012533365885416758
2020-04-01,-0.052617097153385695,-0.02155179126735396,-0.12364223224400883,-0.02492993305794411,-0.017391329266775335,-0.05150828778776184,-0.04327564213339952,-0.07258890291526054,-0.06297907885538723,-0.05360974618999936,-0.04316550719461787,-0.035508203900722624,-0.04242201541129953,-0.07788319579022385,0.007862466045189143,0.004950580541357441,-0.02726716654612793,-0.08099239055277141,-0.032260142840584205,0.003470679948053057,-0.011588159790901997
2020-04-02,0.016686624781643955,0.005834205106051371,-0.056847746585014014,0.04819603590225707,0.02159715145565988,0.013546925542986088,0.015002902697228038,0.004672326041590402,0.03734009728582577,0.044923770247549344,-0.008834561398937124,0.02070838656879692,0.011485363892426825,0.051014088971865545,0.022377513545927652,0.08585489341256003,0.03527566098429458,-0.05625466454987249,0.03890381707435098,-0.013603794559053473,0.07647223127982739
2020-04-03,-0.014371379347088875,-0.0063788821910731874,0.010140342614102904,-0.018593125219988127,-0.03186553453828944,-0.02178107565012788,-0.014395209095498962,-0.03906946337563111,-0.029557734796076596,-0.007744566997638924,-0.025349317796069526,-0.009210133939181464,-0.015972022822749565,-0.045249787104643335,-0.008032308746285355,-0.007129067551571389,0.023425398158880784,0.05619734693587186,-0.022778506554121503,-0.05329599138037733,-0.02945550486288906
2020-04-06,0.08723731113413247,0.04772922477644714,0.1947478981942683,0.06067580250043281,0.060715842853902746,0.0828132983734704,0.07067720054842686,0.0735719408622546,0.06436620669837634,0.12196774494705043,0.07374505125590325,0.07436805658556667,0.07316774853098096,0.100405771828048,0.0423077461662833,0.05417764464855779,0.02764577131831869,0.0754775752334993,0.06696979189366692,0.06493830275286161,0.03213471475773222
